Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
346.58010379011023,0,581.8547989678839,0,0,0,0,0,0,0,0,0,0,0,98.8898,98.8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.426148718416,0,679.0826036249387,0,0,0,0,0,0,0,0,0,0,0,97.4973,97.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.6745664806817,0,581.5323510710732,0,0,0,0,0,0,0,0,0,0,0,96.7523,96.7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.132622830757,0,383.437562902611,0,0,0,0,0,0,0,0,0,0,0,100.129,100.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.6547933119146,0,561.2194815055949,0,0,0,0,0,0,0,0,0,0,0,109.277,109.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372.8688721979474,0,355.2396369974636,0,0,0,0,0,0,0,0,0,0,0,234.763,234.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801.0446861450201,0,452.9706683892555,0,0,0,0,0,0,0,0,0,0,0,187.467,187.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639.6648376224896,0,483.9359829173237,0,0,0,0,0,0,0,0,0,0,0,222.015,222.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757.5475915526393,0,520.130538968545,0,0,0,0,0,0,0,0,0,0,0,161.458,161.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550.9170815065476,0,447.86607772873316,0,0,0,0,0,0,0,0,0,0,0,162.187,162.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.4040803241148,0,500.749488648192,0,0,0,0,0,0,0,0,0,0,0,162.124,162.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.1897706612067,0,554.8916438464544,0,0,0,0,0,0,0,0,0,0,0,160.272,160.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546.8703644645658,0,451.2553808869168,0,0,0,0,0,0,0,0,0,0,0,157.862,157.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538.6463321312481,0,441.34185545794077,0,0,0,0,0,0,0,0,0,0,0,156.716,156.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534.7364205070525,0,410.68196913196704,0,0,0,0,0,0,0,0,0,0,0,162.423,162.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.2113792125224,0,488.83456333397277,0,0,0,0,0,0,0,0,0,0,0,153.72,153.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.5145345641478,0,465.0104815328366,0,0,0,0,0,0,0,0,0,0,0,239.31,239.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816.5601168164967,0,448.67289982577347,0,0,0,0,0,0,0,0,0,0,0,217.721,217.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.8936262280673,0,572.4882985809556,0,0,0,0,0,0,0,0,0,0,0,216.794,216.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.7329722929805,0,531.8808557916698,0,0,0,0,0,0,0,0,0,0,0,270.157,270.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921.812771964586,0,474.29330999560403,0,0,0,0,0,0,0,0,0,0,0,201.334,201.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686.9811997547444,0,537.5730517427146,0,0,0,0,0,0,0,0,0,0,0,147.632,147.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.7421248266007,0,706.1575309648911,0,0,0,0,0,0,0,0,0,0,0,148.951,148.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2429281903523,0,684.3563810180282,0,0,0,0,0,0,0,0,0,0,0,101.586,101.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.62702370658127,0,620.8493337624161,0,0,0,0,0,0,0,0,0,0,0,98.9791,98.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.730903423536,0,887.9570589942913,0,0,0,0,0,0,0,0,0,0,0,97.5694,97.5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.9208402313541,0,752.1230271097598,0,0,0,0,0,0,0,0,0,0,0,96.8836,96.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.5805538486091,0,743.8170241154019,0,0,0,0,0,0,0,0,0,0,0,100.198,100.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.8906110563852,0,723.2162759164155,0,0,0,0,0,0,0,0,0,0,0,161.046,161.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549.510610277882,0,688.9832203301551,0,0,0,0,0,0,0,0,0,0,0,177.946,177.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607.1762982674579,0,705.7844902488399,0,0,0,0,0,0,0,0,0,0,0,244.859,244.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.4948806136297,0,648.8524417000344,0,0,0,0,0,0,0,0,0,0,0,164.972,164.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562.9093071873284,0,634.4799206632341,0,0,0,0,0,0,0,0,0,0,0,217.63,217.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.5836139762395,0,651.71043039457,0,0,0,0,0,0,0,0,0,0,0,162.22,162.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.5176912340255,0,625.3452300896093,0,0,0,0,0,0,0,0,0,0,0,162.106,162.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.1295071666968,0,539.4179170914294,0,0,0,0,0,0,0,0,0,0,0,160.284,160.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546.9120438035139,0,538.3377918780177,0,0,0,0,0,0,0,0,0,0,0,157.891,157.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538.7471802135783,0,578.2179345107057,0,0,0,0,0,0,0,0,0,0,0,104.095,104.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.18844678935227,0,508.6472166624414,0,0,0,0,0,0,0,0,0,0,0,162.464,162.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.3506123005781,0,520.0228749807088,0,0,0,0,0,0,0,0,0,0,0,178.167,178.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607.9328518705319,0,536.3460764185309,0,0,0,0,0,0,0,0,0,0,0,214.289,214.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.1857519713811,0,516.9191740211608,0,0,0,0,0,0,0,0,0,0,0,273.941,273.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934.7246146056007,0,454.5442368046877,0,0,0,0,0,0,0,0,0,0,0,216.787,216.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.7086663415818,0,566.5011100546996,0,0,0,0,0,0,0,0,0,0,0,214.826,214.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.0163699690925,0,462.6616719425051,0,0,0,0,0,0,0,0,0,0,0,201.391,201.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687.1733043806336,0,611.7485872538958,0,0,0,0,0,0,0,0,0,0,0,182.963,182.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624.2943935019662,0,622.7563896790849,0,0,0,0,0,0,0,0,0,0,0,147.531,147.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.3977262300175,0,661.4269866798169,0,0,0,0,0,0,0,0,0,0,0,120.151,120.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409.9708750545193,0,849.3489564927377,0,0,0,0,0,0,0,0,0,0,0,98.8783,98.8783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.38688208783265,0,633.9692214562987,0,0,0,0,0,0,0,0,0,0,0,97.5136,97.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.7304413946798,0,630.7808192699582,0,0,0,0,0,0,0,0,0,0,0,96.9247,96.9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.7207483799256,0,856.1192726305654,0,0,0,0,0,0,0,0,0,0,0,100.283,100.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.1803882692824,0,916.888506485905,0,0,0,0,0,0,0,0,0,0,0,109.474,109.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.5396051819647,0,867.2703477123731,0,0,0,0,0,0,0,0,0,0,0,234.991,234.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801.8241012009776,0,902.4456577477417,0,0,0,0,0,0,0,0,0,0,0,187.634,187.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640.2353276238805,0,831.9550988651906,0,0,0,0,0,0,0,0,0,0,0,222.134,222.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757.951506663809,0,699.233811468833,0,0,0,0,0,0,0,0,0,0,0,161.685,161.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.6925436364929,0,969.3048931766701,0,0,0,0,0,0,0,0,0,0,0,162.376,162.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.0511522998072,0,907.0620942337484,0,0,0,0,0,0,0,0,0,0,0,162.255,162.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.63839772748,0,831.0133819279877,0,0,0,0,0,0,0,0,0,0,0,160.456,160.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547.499497395773,0,885.1198794346451,0,0,0,0,0,0,0,0,0,0,0,158.062,158.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.3310262638395,0,911.0259131541528,0,0,0,0,0,0,0,0,0,0,0,156.902,156.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.3707056666705,0,859.864719112069,0,0,0,0,0,0,0,0,0,0,0,162.583,162.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.7566056631848,0,856.6371795514518,0,0,0,0,0,0,0,0,0,0,0,174.307,174.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594.7602040051975,0,858.0077910550158,0,0,0,0,0,0,0,0,0,0,0,218.492,218.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.5243582702924,0,843.3137232782917,0,0,0,0,0,0,0,0,0,0,0,217.849,217.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.3330330101592,0,826.4742532405139,0,0,0,0,0,0,0,0,0,0,0,216.88,216.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.0266751245609,0,702.7783878091772,0,0,0,0,0,0,0,0,0,0,0,270.282,270.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922.2422052575707,0,720.8662393602962,0,0,0,0,0,0,0,0,0,0,0,201.418,201.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687.2660307568912,0,721.0588399729487,0,0,0,0,0,0,0,0,0,0,0,183.013,183.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624.4658952625462,0,797.1003519436404,0,0,0,0,0,0,0,0,0,0,0,114.838,114.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.84445077729873,0,830.6784820854755,0,0,0,0,0,0,0,0,0,0,0,101.754,101.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.2002406018952,0,1016.9004005719735,0,0,0,0,0,0,0,0,0,0,0,98.9502,98.9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.63215897673393,0,812.1009769332869,0,0,0,0,0,0,0,0,0,0,0,97.6202,97.6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.0939582991434,0,893.53127450613,0,0,0,0,0,0,0,0,0,0,0,96.9794,96.9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.9074949064777,0,975.5551405743661,0,0,0,0,0,0,0,0,0,0,0,100.328,100.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.3346164133369,0,1026.589122500856,0,0,0,0,0,0,0,0,0,0,0,161.165,161.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549.9186938453182,0,956.6591473508284,0,0,0,0,0,0,0,0,0,0,0,178.133,178.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607.8159095348947,0,1079.7870999235772,0,0,0,0,0,0,0,0,0,0,0,245.097,245.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836.3056177170737,0,1077.0877096597776,0,0,0,0,0,0,0,0,0,0,0,165.159,165.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563.5445145687164,0,1007.2402276712919,0,0,0,0,0,0,0,0,0,0,0,217.812,217.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.2057363203801,0,971.3519397584791,0,0,0,0,0,0,0,0,0,0,0,162.394,162.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.1129242715084,0,976.2198118866997,0,0,0,0,0,0,0,0,0,0,0,162.373,162.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.038894707064,0,1090.7053840476551,0,0,0,0,0,0,0,0,0,0,0,160.462,160.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547.5203058997262,0,908.5940293814563,0,0,0,0,0,0,0,0,0,0,0,158.113,158.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.50380413588,0,1030.3218839723256,0,0,0,0,0,0,0,0,0,0,0,104.338,104.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.01731654072717,0,1039.475190236688,0,0,0,0,0,0,0,0,0,0,0,162.701,162.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.1592458632093,0,1015.3112186110794,0,0,0,0,0,0,0,0,0,0,0,178.451,178.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608.8997179807344,0,1111.5962343294016,0,0,0,0,0,0,0,0,0,0,0,214.602,214.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.2538441190511,0,1128.9765481357342,0,0,0,0,0,0,0,0,0,0,0,274.225,274.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935.6947160201537,0,989.2739502534805,0,0,0,0,0,0,0,0,0,0,0,217.073,217.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.6848085303179,0,1109.925387894021,0,0,0,0,0,0,0,0,0,0,0,215.177,215.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.2134865576996,0,1156.5370427016417,0,0,0,0,0,0,0,0,0,0,0,201.612,201.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687.928850234373,0,1021.800414186718,0,0,0,0,0,0,0,0,0,0,0,183.184,183.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.0491864205053,0,1051.6353870931803,0,0,0,0,0,0,0,0,0,0,0,166.718,166.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.8668325318788,0,992.8731633582092,0,0,0,0,0,0,0,0,0,0,0,101.774,101.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.26687050971236,0,1032.4337674423027,0,0,0,0,0,0,0,0,0,0,0,99.051,99.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.9762621965578,0,1017.037738556611,0,0,0,0,0,0,0,0,0,0,0,97.7481,97.7481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.5302963516323,0,1119.9495537984149,0,0,0,0,0,0,0,0,0,0,0,97.0878,97.0878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.2774999877584,0,1147.501339932817,0,0,0,0,0,0,0,0,0,0,0,100.359,100.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.43786119132835,0,1051.3750830711767,0,0,0,0,0,0,0,0,0,0,0,109.543,109.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.7758419375967,0,1008.6557975940389,0,0,0,0,0,0,0,0,0,0,0,235.058,235.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802.0522405540503,0,938.914487796339,0,0,0,0,0,0,0,0,0,0,0,187.695,187.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640.4406644271245,0,912.3141957627898,0,0,0,0,0,0,0,0,0,0,0,222.304,222.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758.5337649825767,0,972.2365562195668,0,0,0,0,0,0,0,0,0,0,0,161.678,161.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.6695308631228,0,889.0590931851144,0,0,0,0,0,0,0,0,0,0,0,180.541,180.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.0313797409086,0,849.609054468689,0,0,0,0,0,0,0,0,0,0,0,171.751,171.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.0398956781099,0,1023.1260281462608,0,0,0,0,0,0,0,0,0,0,0,133.616,133.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.9163479052814,0,926.470792445758,0,0,0,0,0,0,0,0,0,0,0,158.067,158.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.3458183630862,0,868.6279391573687,0,0,0,0,0,0,0,0,0,0,0,156.896,156.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.3518219888454,0,806.8784964551616,0,0,0,0,0,0,0,0,0,0,0,162.571,162.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.7155400700036,0,790.1956465635753,0,0,0,0,0,0,0,0,0,0,0,178.249,178.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
