Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
29.399273629143618,0,70.19936514261896,0,0,0,0,0,0,0,0,0,0,0,8.38718,8.38718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.618266198211842,0,74.43104084724406,0,0,0,0,0,0,0,0,0,0,0,8.27003,8.27003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.218515934037963,0,71.27534161520005,0,0,0,0,0,0,0,0,0,0,0,8.20814,8.20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.007354899298058,0,63.583779938839214,0,0,0,0,0,0,0,0,0,0,0,8.49403,8.49403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.982838841470972,0,70.19452075059101,0,0,0,0,0,0,0,0,0,0,0,9.27275,9.27275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.639948696833706,0,59.95708799771502,0,0,0,0,0,0,0,0,0,0,0,20.8253,20.8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.05886902388453,0,62.513356617981884,0,0,0,0,0,0,0,0,0,0,0,16.4976,16.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.292237168801186,0,63.25264658560836,0,0,0,0,0,0,0,0,0,0,0,18.7343,18.7343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.92397596566558,0,64.28032622885661,0,0,0,0,0,0,0,0,0,0,0,13.5857,13.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.35645354600086,0,57.90208031278787,0,0,0,0,0,0,0,0,0,0,0,17.51,17.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.74673505131331,0,56.91351604718928,0,0,0,0,0,0,0,0,0,0,0,14.5305,14.5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.58007482576349,0,56.50877869375223,0,0,0,0,0,0,0,0,0,0,0,8.77389,8.77389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.93777302178327,0,49.41499307783142,0,0,0,0,0,0,0,0,0,0,0,13.2696,13.2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.27769017378542,0,49.16295271702441,0,0,0,0,0,0,0,0,0,0,0,13.1722,13.1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.94529647609214,0,49.569646874489,0,0,0,0,0,0,0,0,0,0,0,13.5976,13.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.397042115281515,0,54.497247865104114,0,0,0,0,0,0,0,0,0,0,0,14.8385,14.8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.63106673657157,0,55.18888775606838,0,0,0,0,0,0,0,0,0,0,0,18.8242,18.8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.23084531760875,0,55.74054682091643,0,0,0,0,0,0,0,0,0,0,0,19.384,19.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.14087269850208,0,60.25699815208143,0,0,0,0,0,0,0,0,0,0,0,24.1713,24.1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.47580356324953,0,59.39604160396448,0,0,0,0,0,0,0,0,0,0,0,19.0205,19.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.90059166333663,0,58.724245739384166,0,0,0,0,0,0,0,0,0,0,0,17.9876,17.9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.376344349257685,0,62.27319616359728,0,0,0,0,0,0,0,0,0,0,0,16.423,16.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.03750737172249,0,71.69047170961629,0,0,0,0,0,0,0,0,0,0,0,10.5159,10.5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.881907867791625,0,73.32362938360127,0,0,0,0,0,0,0,0,0,0,0,8.61776,8.61776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.40501143075367,0,73.43357900491777,0,0,0,0,0,0,0,0,0,0,0,12.7524,12.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.51306313593812,0,85.07534865628699,0,0,0,0,0,0,0,0,0,0,0,8.27524,8.27524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
