Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
126.50549863251142,0,384.98524185803035,0,0,0,0,0,0,0,0,0,0
93.68453048726082,0,27.803716333000068,0,0,0,0,0,0,0,0,0,0
104.81312611546184,0,37.56317510147665,0,0,0,0,0,0,0,0,0,0
93.50784579171574,0,25.042116734317766,0,0,0,0,0,0,0,0,0,0
243.67689067131843,0,689.1579873859582,0,0,0,0,0,0,0,0,0,0
212.02703172468824,0,150.2527004059066,0,0,0,0,0,0,0,0,0,0
255.45655959507496,0,503.9677218910401,0,0,0,0,0,0,0,0,0,0
459.08984783839617,0,906.6662727525551,0,0,0,0,0,0,0,0,0,0
463.8465381465462,0,986.0640605182301,0,0,0,0,0,0,0,0,0,0
484.06586458857055,0,928.6055029907952,0,0,0,0,0,0,0,0,0,0
576.7257351073652,0,951.7227398450699,0,0,0,0,0,0,0,0,0,0
615.4811736833518,0,881.2376929654661,0,0,0,0,0,0,0,0,0,0
587.7653532639748,0,720.3631262329462,0,0,0,0,0,0,0,0,0,0
560.1534589497975,0,723.2881058395279,0,0,0,0,0,0,0,0,0,0
532.5055472435532,0,817.4878041391917,0,0,0,0,0,0,0,0,0,0
532.4958059185328,0,886.9414738679714,0,0,0,0,0,0,0,0,0,0
565.8959161178469,0,906.2829449439771,0,0,0,0,0,0,0,0,0,0
630.858163845294,0,851.4220167773926,0,0,0,0,0,0,0,0,0,0
625.7614548502515,0,799.8190130081693,0,0,0,0,0,0,0,0,0,0
607.6664628231238,0,785.7025747749503,0,0,0,0,0,0,0,0,0,0
574.8958425081063,0,790.408765986396,0,0,0,0,0,0,0,0,0,0
557.3209908969613,0,887.7105435223436,0,0,0,0,0,0,0,0,0,0
390.09670376851994,0,914.2688072005751,0,0,0,0,0,0,0,0,0,0
273.86277361848613,0,925.5210883485236,0,0,0,0,0,0,0,0,0,0
126.48960424383844,0,385.05338245168565,0,0,0,0,0,0,0,0,0,0
93.68449101704451,0,35.983888372060925,0,0,0,0,0,0,0,0,0,0
104.81321945273449,0,37.56317510147665,0,0,0,0,0,0,0,0,0,0
93.6843288128814,0,25.042116734317766,0,0,0,0,0,0,0,0,0,0
243.50029856605084,0,688.7161185523362,0,0,0,0,0,0,0,0,0,0
212.02698138146732,0,150.2527004059066,0,0,0,0,0,0,0,0,0,0
255.45658949215178,0,504.03459508355866,0,0,0,0,0,0,0,0,0,0
459.13437999435695,0,944.866333149707,0,0,0,0,0,0,0,0,0,0
464.04115177869903,0,990.8374595125255,0,0,0,0,0,0,0,0,0,0
484.0861195187714,0,941.8920523659717,0,0,0,0,0,0,0,0,0,0
576.6637937633311,0,976.1617743723482,0,0,0,0,0,0,0,0,0,0
615.7534693766945,0,878.5063052512807,0,0,0,0,0,0,0,0,0,0
587.7624057925847,0,733.8915717096705,0,0,0,0,0,0,0,0,0,0
560.1995898066357,0,747.7762833782588,0,0,0,0,0,0,0,0,0,0
