Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
23.041413863667938,0,59.15202131911141,0,0,0,0,0,0,0,0,0,0,0,6.56451,6.56451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.399058412806074,0,62.80751182032258,0,0,0,0,0,0,0,0,0,0,0,6.46775,6.46775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.06888434927028,0,59.99409625126351,0,0,0,0,0,0,0,0,0,0,0,6.4162,6.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.89299104611861,0,53.2309208473177,0,0,0,0,0,0,0,0,0,0,0,6.65213,6.65213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.698006987316177,0,59.06540002931055,0,0,0,0,0,0,0,0,0,0,0,7.293,7.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8847488958055,0,50.29012984741955,0,0,0,0,0,0,0,0,0,0,0,16.6558,16.6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.83180910667451,0,52.681978952815065,0,0,0,0,0,0,0,0,0,0,0,13.3634,13.3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.597780082346574,0,53.33069118420729,0,0,0,0,0,0,0,0,0,0,0,14.6688,14.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.051909202671695,0,54.03817749176697,0,0,0,0,0,0,0,0,0,0,0,10.7028,10.7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.51955583906717,0,48.593158674124616,0,0,0,0,0,0,0,0,0,0,0,14.6122,14.6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
