Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
102.39833477168679,0,189.05225977262498,0,0,0,0,0,0,0,0,0,0,0,29.3184,29.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.03843071234742,0,220.15062950355804,0,0,0,0,0,0,0,0,0,0,0,28.9563,28.9563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.80289842231035,0,191.20285824042514,0,0,0,0,0,0,0,0,0,0,0,28.7589,28.7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.12950560604096,0,129.6879313527771,0,0,0,0,0,0,0,0,0,0,0,29.6364,29.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.12377583444585,0,184.1536895377397,0,0,0,0,0,0,0,0,0,0,0,31.999,31.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.18505701368612,0,119.40295221360495,0,0,0,0,0,0,0,0,0,0,0,65.2649,65.2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.69319429807499,0,148.5495682857342,0,0,0,0,0,0,0,0,0,0,0,52.9023,52.9023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.51010913036495,0,157.47117102757227,0,0,0,0,0,0,0,0,0,0,0,61.5037,61.5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.8593672980767,0,163.04436728436053,0,0,0,0,0,0,0,0,0,0,0,45.6221,45.6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.6692611101308,0,133.18179180523055,0,0,0,0,0,0,0,0,0,0,0,45.8084,45.8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.30493770106094,0,144.50644020977666,0,0,0,0,0,0,0,0,0,0,0,45.8673,45.8673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.50570859932986,0,155.53341368593527,0,0,0,0,0,0,0,0,0,0,0,45.3826,45.3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.85190567384512,0,115.81611559024346,0,0,0,0,0,0,0,0,0,0,0,44.6792,44.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.45170998406536,0,114.25664649365642,0,0,0,0,0,0,0,0,0,0,0,44.3819,44.3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.43732970610827,0,107.05357256148152,0,0,0,0,0,0,0,0,0,0,0,45.9415,45.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.75894312633108,0,136.07309259789187,0,0,0,0,0,0,0,0,0,0,0,50.0052,50.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.62489287575104,0,135.42952340488566,0,0,0,0,0,0,0,0,0,0,0,59.8196,59.8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.11288876055698,0,134.62596306381224,0,0,0,0,0,0,0,0,0,0,0,60.6489,60.6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
