Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
4234.071930802661,0,3246.6761247738655,0,0,0,0,0,0,0,0,0,0
3926.3044671219363,0,3418.882914348873,0,0,0,0,0,0,0,0,0,0
4212.43009930225,0,3613.9600342834656,0,0,0,0,0,0,0,0,0,0
4597.708380956476,0,3696.2947451823766,0,0,0,0,0,0,0,0,0,0
3052.534839118151,0,3754.558683958411,0,0,0,0,0,0,0,0,0,0
2986.5004475829055,0,4012.8982963227586,0,0,0,0,0,0,0,0,0,0
1912.3231834380922,0,4267.320504426797,0,0,0,0,0,0,0,0,0,0
2011.5844289220013,0,4540.286685219465,0,0,0,0,0,0,0,0,0,0
2329.7700518537295,0,1150.8734448352857,0,0,0,0,0,0,0,0,0,0
1437.0643013365805,0,348.35627750075435,0,0,0,0,0,0,0,0,0,0
2255.56553297091,0,1716.329029988999,0,0,0,0,0,0,0,0,0,0
1556.6230735996558,0,535.0564007304577,0,0,0,0,0,0,0,0,0,0
2291.241833671874,0,1482.8469312437649,0,0,0,0,0,0,0,0,0,0
1589.6510750978382,0,730.4881878040748,0,0,0,0,0,0,0,0,0,0
2269.233814881332,0,2001.9213027111728,0,0,0,0,0,0,0,0,0,0
1629.5667151176535,0,1327.7968799497523,0,0,0,0,0,0,0,0,0,0
2471.4707153426775,0,2035.337523652848,0,0,0,0,0,0,0,0,0,0
2628.992857743308,0,9070.235409279638,0,0,0,0,0,0,0,0,0,0
1995.4883831235759,0,7307.003794391977,0,0,0,0,0,0,0,0,0,0
3000.285867758291,0,6168.659678601338,0,0,0,0,0,0,0,0,0,0
2723.518826836329,0,4475.503862038182,0,0,0,0,0,0,0,0,0,0
2723.2144975587094,0,4386.3559019039785,0,0,0,0,0,0,0,0,0,0
2722.461693916063,0,4082.5396004301097,0,0,0,0,0,0,0,0,0,0
2954.5041641512157,0,3798.217064857593,0,0,0,0,0,0,0,0,0,0
2959.317281194614,0,3462.6376973680094,0,0,0,0,0,0,0,0,0,0
2139.4118779990204,0,2621.9820679256122,0,0,0,0,0,0,0,0,0,0
2159.2025975567008,0,3408.1614995423547,0,0,0,0,0,0,0,0,0,0
