Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
9183.401012355213,0,19403.55054602693,0,0,0,0,0,0,0,0,0,0
9988.924599958622,0,18485.665550791917,0,0,0,0,0,0,0,0,0,0
11772.769686386458,0,19188.779439412614,0,0,0,0,0,0,0,0,0,0
12334.820573468325,0,18047.87294038983,0,0,0,0,0,0,0,0,0,0
11354.68183709536,0,16557.911583514044,0,0,0,0,0,0,0,0,0,0
11531.881676100571,0,16165.382490275837,0,0,0,0,0,0,0,0,0,0
11395.354439203053,0,16130.084935655605,0,0,0,0,0,0,0,0,0,0
11075.211221072557,0,17304.836117558494,0,0,0,0,0,0,0,0,0,0
11976.413883488385,0,17447.995928502125,0,0,0,0,0,0,0,0,0,0
11740.475674798494,0,17599.24527162987,0,0,0,0,0,0,0,0,0,0
11286.228248727288,0,16604.794278276175,0,0,0,0,0,0,0,0,0,0
10284.048910199273,0,16540.143552240897,0,0,0,0,0,0,0,0,0,0
11530.219747414072,0,16504.93937120268,0,0,0,0,0,0,0,0,0,0
9660.877706227568,0,16931.877008827145,0,0,0,0,0,0,0,0,0,0
6690.376260297678,0,17303.46209021391,0,0,0,0,0,0,0,0,0,0
4315.23343791199,0,17962.005663337062,0,0,0,0,0,0,0,0,0,0
2793.3942208888066,0,6466.21900255395,0,0,0,0,0,0,0,0,0,0
2109.63075966621,0,540.4220410786684,0,0,0,0,0,0,0,0,0,0
2297.2067605280417,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2997.9944458236196,0,597.0064812097576,0,0,0,0,0,0,0,0,0,0
5323.185257887024,0,7160.528817441757,0,0,0,0,0,0,0,0,0,0
5440.150782065955,0,3763.4378779909644,0,0,0,0,0,0,0,0,0,0
8426.848732614248,0,12331.154873961175,0,0,0,0,0,0,0,0,0,0
8034.654877992555,0,22524.855561591452,0,0,0,0,0,0,0,0,0,0
9202.580824282226,0,22366.692977690604,0,0,0,0,0,0,0,0,0,0
10000.95752678635,0,22951.599912469945,0,0,0,0,0,0,0,0,0,0
11779.590608096443,0,22979.76498655234,0,0,0,0,0,0,0,0,0,0
12346.067003904951,0,21959.97698433823,0,0,0,0,0,0,0,0,0,0
11364.34429205432,0,20644.71726977986,0,0,0,0,0,0,0,0,0,0
11538.78884902527,0,20409.43745422755,0,0,0,0,0,0,0,0,0,0
10798.089986270845,0,20990.64473864528,0,0,0,0,0,0,0,0,0,0
10467.085097204403,0,22487.29020487984,0,0,0,0,0,0,0,0,0,0
11362.354060194879,0,22828.355906552715,0,0,0,0,0,0,0,0,0,0
11752.948661457693,0,22453.11700202937,0,0,0,0,0,0,0,0,0,0
10922.576130077772,0,20939.160804174022,0,0,0,0,0,0,0,0,0,0
10295.412541364452,0,20885.415924519817,0,0,0,0,0,0,0,0,0,0
11535.726879500984,0,20454.474851709343,0,0,0,0,0,0,0,0,0,0
9677.283826845549,0,21544.561311225167,0,0,0,0,0,0,0,0,0,0
6702.200150494647,0,21370.734236326098,0,0,0,0,0,0,0,0,0,0
4327.170523784587,0,22083.084895222244,0,0,0,0,0,0,0,0,0,0
4679.363290653587,0,10041.69108083426,0,0,0,0,0,0,0,0,0,0
2109.4550216839743,0,567.7385720576892,0,0,0,0,0,0,0,0,0,0
2297.2070091453593,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2726.1654554599113,0,1031.3873393572726,0,0,0,0,0,0,0,0,0,0
2803.4747101606163,0,1119.9535752415975,0,0,0,0,0,0,0,0,0,0
7551.883369399819,0,8668.486548238756,0,0,0,0,0,0,0,0,0,0
5607.045338467563,0,8457.296582299332,0,0,0,0,0,0,0,0,0,0
8058.834310754313,0,29721.40860676347,0,0,0,0,0,0,0,0,0,0
9230.591654468917,0,28633.159428076633,0,0,0,0,0,0,0,0,0,0
10008.12562609747,0,25282.68383613121,0,0,0,0,0,0,0,0,0,0
11784.938005794318,0,24292.921224487625,0,0,0,0,0,0,0,0,0,0
12348.594672265,0,22513.375315635894,0,0,0,0,0,0,0,0,0,0
11367.791379063137,0,21515.54176087427,0,0,0,0,0,0,0,0,0,0
11536.836600945673,0,19978.003111921586,0,0,0,0,0,0,0,0,0,0
10800.421746298567,0,21596.23824437113,0,0,0,0,0,0,0,0,0,0
10467.660761120738,0,22920.81057168761,0,0,0,0,0,0,0,0,0,0
11362.390761142564,0,23688.552055858974,0,0,0,0,0,0,0,0,0,0
11751.56506875434,0,22581.490314363848,0,0,0,0,0,0,0,0,0,0
10808.81442020556,0,21135.39275660713,0,0,0,0,0,0,0,0,0,0
11182.597554160124,0,21179.36911858346,0,0,0,0,0,0,0,0,0,0
11219.589844691976,0,20540.13551834727,0,0,0,0,0,0,0,0,0,0
9677.811317233198,0,21478.88953075347,0,0,0,0,0,0,0,0,0,0
6702.022037082706,0,21532.59164521421,0,0,0,0,0,0,0,0,0,0
4328.326253785202,0,21854.44960226593,0,0,0,0,0,0,0,0,0,0
5248.183373608579,0,11330.058792617425,0,0,0,0,0,0,0,0,0,0
2109.630803793293,0,594.9824183110559,0,0,0,0,0,0,0,0,0,0
4383.447258018476,0,3325.428881942386,0,0,0,0,0,0,0,0,0,0
2109.455068963072,0,542.2085154551743,0,0,0,0,0,0,0,0,0,0
5124.286479803198,0,7713.778284872322,0,0,0,0,0,0,0,0,0,0
5428.260639787189,0,3725.5589422372655,0,0,0,0,0,0,0,0,0,0
8334.27240410012,0,12686.389164099766,0,0,0,0,0,0,0,0,0,0
8041.078692789576,0,24770.55851378315,0,0,0,0,0,0,0,0,0,0
9218.84952288104,0,24644.833953296482,0,0,0,0,0,0,0,0,0,0
10001.310559322419,0,22861.442912217208,0,0,0,0,0,0,0,0,0,0
11778.386624627177,0,22084.73154278642,0,0,0,0,0,0,0,0,0,0
12343.770957913515,0,20437.15825220537,0,0,0,0,0,0,0,0,0,0
11361.591064558195,0,18708.83917047112,0,0,0,0,0,0,0,0,0,0
11531.74960749866,0,18415.744437404584,0,0,0,0,0,0,0,0,0,0
10795.553646878594,0,18942.580249230323,0,0,0,0,0,0,0,0,0,0
10463.424024174754,0,20779.491327786218,0,0,0,0,0,0,0,0,0,0
11366.455315539384,0,21365.88850510309,0,0,0,0,0,0,0,0,0,0
11749.857054112701,0,21747.09230203642,0,0,0,0,0,0,0,0,0,0
11220.313350272016,0,20907.50403467275,0,0,0,0,0,0,0,0,0,0
10295.339727270248,0,20803.630096332665,0,0,0,0,0,0,0,0,0,0
11552.022238991674,0,19717.64071169003,0,0,0,0,0,0,0,0,0,0
9681.180374988917,0,21009.292640076903,0,0,0,0,0,0,0,0,0,0
6703.897837485166,0,21889.158234819573,0,0,0,0,0,0,0,0,0,0
4332.577055368066,0,23495.137011546587,0,0,0,0,0,0,0,0,0,0
2815.604110642419,0,6470.964154300654,0,0,0,0,0,0,0,0,0,0
2013.3343992844552,0,623.9395477053724,0,0,0,0,0,0,0,0,0,0
2201.011768441942,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2013.435528784503,0,513.0426906012174,0,0,0,0,0,0,0,0,0,0
5155.50126108342,0,6855.653546392393,0,0,0,0,0,0,0,0,0,0
4041.660239446175,0,2532.545083178212,0,0,0,0,0,0,0,0,0,0
8201.74097994822,0,10919.28650501291,0,0,0,0,0,0,0,0,0,0
6267.016829028252,0,25515.994924006176,0,0,0,0,0,0,0,0,0,0
7190.916299681823,0,25050.44756339154,0,0,0,0,0,0,0,0,0,0
8893.850906515436,0,23919.245475536845,0,0,0,0,0,0,0,0,0,0
10315.601007684434,0,23012.61392673332,0,0,0,0,0,0,0,0,0,0
10463.22018442048,0,21621.044734587034,0,0,0,0,0,0,0,0,0,0
9606.775662793241,0,19803.383617416905,0,0,0,0,0,0,0,0,0,0
9502.807007189413,0,18798.7868991271,0,0,0,0,0,0,0,0,0,0
8814.822580568352,0,18362.885173343504,0,0,0,0,0,0,0,0,0,0
8680.8275727503,0,18613.656056107156,0,0,0,0,0,0,0,0,0,0
10033.743553138122,0,20009.715722169807,0,0,0,0,0,0,0,0,0,0
11147.36812987999,0,20259.44520399523,0,0,0,0,0,0,0,0,0,0
10599.52960881436,0,18905.76897521821,0,0,0,0,0,0,0,0,0,0
10204.892284056477,0,17894.23687621826,0,0,0,0,0,0,0,0,0,0
9375.700644134295,0,16690.747873276192,0,0,0,0,0,0,0,0,0,0
9206.30539492458,0,16479.838496839802,0,0,0,0,0,0,0,0,0,0
6511.545059823681,0,15918.56819899868,0,0,0,0,0,0,0,0,0,0
4269.677028991783,0,16818.017074542353,0,0,0,0,0,0,0,0,0,0
2913.223545796758,0,6749.712916443024,0,0,0,0,0,0,0,0,0,0
2013.4355639975531,0,498.38529792935435,0,0,0,0,0,0,0,0,0,0
3461.5800604620963,0,2216.335464161032,0,0,0,0,0,0,0,0,0,0
2013.4355948132873,0,633.5548621937695,0,0,0,0,0,0,0,0,0,0
4865.931911732427,0,7707.900745113301,0,0,0,0,0,0,0,0,0,0
4030.8109432085025,0,2532.545083178212,0,0,0,0,0,0,0,0,0,0
9389.619456795992,0,15820.45663339943,0,0,0,0,0,0,0,0,0,0
6063.846045197447,0,13431.07088552939,0,0,0,0,0,0,0,0,0,0
6796.343788828458,0,17980.757305009083,0,0,0,0,0,0,0,0,0,0
6674.243543700845,0,20084.540170327567,0,0,0,0,0,0,0,0,0,0
9241.911253157448,0,22458.399153885068,0,0,0,0,0,0,0,0,0,0
10007.162970851427,0,21760.01692895716,0,0,0,0,0,0,0,0,0,0
8996.608854170368,0,20344.103010778897,0,0,0,0,0,0,0,0,0,0
9095.481272035327,0,18533.48014796067,0,0,0,0,0,0,0,0,0,0
8311.242450103655,0,21064.20821333954,0,0,0,0,0,0,0,0,0,0
8202.67314389383,0,21419.941251787845,0,0,0,0,0,0,0,0,0,0
8637.436472720457,0,21914.810037290805,0,0,0,0,0,0,0,0,0,0
9970.00736084653,0,21590.748341448278,0,0,0,0,0,0,0,0,0,0
9516.027678076423,0,19573.200891772558,0,0,0,0,0,0,0,0,0,0
9019.766942452678,0,20084.497050665163,0,0,0,0,0,0,0,0,0,0
9149.68868558923,0,19675.565060564422,0,0,0,0,0,0,0,0,0,0
8499.976641927104,0,22025.374819781293,0,0,0,0,0,0,0,0,0,0
6065.891176643067,0,23047.162465033332,0,0,0,0,0,0,0,0,0,0
4109.046699365572,0,21712.501433463636,0,0,0,0,0,0,0,0,0,0
5274.032501424555,0,12399.073020098005,0,0,0,0,0,0,0,0,0,0
2109.630826195731,0,468.05546391407086,0,0,0,0,0,0,0,0,0,0
2789.9142703814045,0,2261.6842427794986,0,0,0,0,0,0,0,0,0,0
2109.630815816705,0,633.5551164363419,0,0,0,0,0,0,0,0,0,0
4850.813666602523,0,7728.487699474025,0,0,0,0,0,0,0,0,0,0
6126.485754365781,0,6330.474546121399,0,0,0,0,0,0,0,0,0,0
8205.704038115926,0,14788.979476922712,0,0,0,0,0,0,0,0,0,0
8049.653033343399,0,27940.74764936796,0,0,0,0,0,0,0,0,0,0
9235.105857165303,0,26535.048601812076,0,0,0,0,0,0,0,0,0,0
10005.917469123002,0,26099.530947345236,0,0,0,0,0,0,0,0,0,0
11784.884183593002,0,24983.311831319024,0,0,0,0,0,0,0,0,0,0
12352.175143205692,0,22927.521885803075,0,0,0,0,0,0,0,0,0,0
11370.51173509555,0,20812.27585171721,0,0,0,0,0,0,0,0,0,0
11531.287009415955,0,20098.15136774985,0,0,0,0,0,0,0,0,0,0
10800.4378042112,0,21235.166648403683,0,0,0,0,0,0,0,0,0,0
10462.828563497174,0,22816.02727502611,0,0,0,0,0,0,0,0,0,0
11361.09412733557,0,22381.46670458721,0,0,0,0,0,0,0,0,0,0
11740.196437119013,0,21606.922447774792,0,0,0,0,0,0,0,0,0,0
10611.38738051357,0,20229.1665224301,0,0,0,0,0,0,0,0,0,0
10290.076789118084,0,19904.18914910299,0,0,0,0,0,0,0,0,0,0
10324.40485230634,0,19620.53141195423,0,0,0,0,0,0,0,0,0,0
9688.412237370121,0,20823.058413987248,0,0,0,0,0,0,0,0,0,0
6703.871518639056,0,21895.740580137448,0,0,0,0,0,0,0,0,0,0
4332.766626465418,0,22875.57261758872,0,0,0,0,0,0,0,0,0,0
5225.435386126694,0,12054.720169295091,0,0,0,0,0,0,0,0,0,0
2115.971390780202,0,451.32364490041743,0,0,0,0,0,0,0,0,0,0
3869.4907458112657,0,3514.5824481748705,0,0,0,0,0,0,0,0,0,0
2109.630708654061,0,633.5432575618764,0,0,0,0,0,0,0,0,0,0
5111.694481251426,0,7513.615620402468,0,0,0,0,0,0,0,0,0,0
5422.460419798228,0,3725.563419022534,0,0,0,0,0,0,0,0,0,0
8344.327443746122,0,13430.857111701662,0,0,0,0,0,0,0,0,0,0
8049.2516800929825,0,27404.97441844,0,0,0,0,0,0,0,0,0,0
9243.53800587797,0,26298.337050968326,0,0,0,0,0,0,0,0,0,0
10008.668018153614,0,25115.94614543572,0,0,0,0,0,0,0,0,0,0
11783.80894892787,0,24972.850234927337,0,0,0,0,0,0,0,0,0,0
12349.422940088441,0,22782.562530246083,0,0,0,0,0,0,0,0,0,0
11370.84287503081,0,21057.023792381835,0,0,0,0,0,0,0,0,0,0
11533.816688942243,0,20236.469073334283,0,0,0,0,0,0,0,0,0,0
10803.213928563777,0,21225.955841451156,0,0,0,0,0,0,0,0,0,0
10456.735783130289,0,22851.366179491975,0,0,0,0,0,0,0,0,0,0
11364.12394853788,0,23056.079887349017,0,0,0,0,0,0,0,0,0,0
11745.5753790438,0,23135.041902329074,0,0,0,0,0,0,0,0,0,0
10637.587065437927,0,21814.449757792972,0,0,0,0,0,0,0,0,0,0
10296.871646930253,0,22576.154516542647,0,0,0,0,0,0,0,0,0,0
10341.328484605332,0,21764.25036217058,0,0,0,0,0,0,0,0,0,0
9695.074231361912,0,23439.533222490707,0,0,0,0,0,0,0,0,0,0
6711.543404231568,0,23930.377333997327,0,0,0,0,0,0,0,0,0,0
4337.421288228743,0,24614.67790437941,0,0,0,0,0,0,0,0,0,0
4591.513603359477,0,10317.805406536776,0,0,0,0,0,0,0,0,0,0
2109.455059614992,0,477.81946807219134,0,0,0,0,0,0,0,0,0,0
4368.04513163465,0,2419.9654772334266,0,0,0,0,0,0,0,0,0,0
2109.6307806797117,0,633.5550315805722,0,0,0,0,0,0,0,0,0,0
5158.000380597052,0,7710.309342460961,0,0,0,0,0,0,0,0,0,0
5420.470448378499,0,3728.71009733217,0,0,0,0,0,0,0,0,0,0
8268.910744707457,0,13693.518039468076,0,0,0,0,0,0,0,0,0,0
8051.010986451856,0,27603.520442451692,0,0,0,0,0,0,0,0,0,0
9245.802773909078,0,26628.70648973057,0,0,0,0,0,0,0,0,0,0
10003.447393836734,0,23543.355990849217,0,0,0,0,0,0,0,0,0,0
11777.330551264973,0,22009.33447422231,0,0,0,0,0,0,0,0,0,0
12344.036400804463,0,20253.871822819605,0,0,0,0,0,0,0,0,0,0
11363.09539461808,0,17670.785841710604,0,0,0,0,0,0,0,0,0,0
11532.930760666364,0,17264.53015464555,0,0,0,0,0,0,0,0,0,0
11417.282437590586,0,16804.49184832818,0,0,0,0,0,0,0,0,0,0
11079.573820518024,0,17938.678564910035,0,0,0,0,0,0,0,0,0,0
11991.359809346159,0,18133.26392602703,0,0,0,0,0,0,0,0,0,0
11737.20204085109,0,18579.236833237297,0,0,0,0,0,0,0,0,0,0
11326.937656580321,0,17409.12846930846,0,0,0,0,0,0,0,0,0,0
10280.83206318649,0,15753.681906023485,0,0,0,0,0,0,0,0,0,0
11563.266116364595,0,14770.092676939827,0,0,0,0,0,0,0,0,0,0
9673.922387166791,0,15172.407834871794,0,0,0,0,0,0,0,0,0,0
6687.903672390623,0,15788.077587703061,0,0,0,0,0,0,0,0,0,0
5085.6138267940905,0,14977.231506116344,0,0,0,0,0,0,0,0,0,0
3959.781978966862,0,9022.618350136074,0,0,0,0,0,0,0,0,0,0
2109.6006159038097,0,505.19928337850774,0,0,0,0,0,0,0,0,0,0
2297.206970959399,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2109.63075320311,0,632.428931705238,0,0,0,0,0,0,0,0,0,0
5380.430507470066,0,7034.127061900275,0,0,0,0,0,0,0,0,0,0
4320.913629638748,0,2532.545083178212,0,0,0,0,0,0,0,0,0,0
10185.116377161465,0,14156.142591307662,0,0,0,0,0,0,0,0,0,0
8851.61513634185,0,15725.581344359238,0,0,0,0,0,0,0,0,0,0
10205.584888207011,0,15604.47733423808,0,0,0,0,0,0,0,0,0,0
11241.348428462044,0,14601.492087130508,0,0,0,0,0,0,0,0,0,0
13260.630932366737,0,14733.207661106238,0,0,0,0,0,0,0,0,0,0
14013.318148016555,0,13622.41897458308,0,0,0,0,0,0,0,0,0,0
13103.26509230905,0,12338.813289246462,0,0,0,0,0,0,0,0,0,0
13484.399612588848,0,11766.846062190114,0,0,0,0,0,0,0,0,0,0
12930.661462953414,0,12484.14973637195,0,0,0,0,0,0,0,0,0,0
12946.71298955536,0,13564.539942511703,0,0,0,0,0,0,0,0,0,0
13707.173639845707,0,13674.624291751796,0,0,0,0,0,0,0,0,0,0
13986.622762114806,0,12704.853303853104,0,0,0,0,0,0,0,0,0,0
11813.843466185925,0,12702.110905251484,0,0,0,0,0,0,0,0,0,0
11008.406392599103,0,14005.704464661925,0,0,0,0,0,0,0,0,0,0
11524.801718236706,0,14150.02315443901,0,0,0,0,0,0,0,0,0,0
9681.204172785165,0,16878.652326998188,0,0,0,0,0,0,0,0,0,0
6694.956844745163,0,18644.461057437147,0,0,0,0,0,0,0,0,0,0
4329.943168433857,0,19780.424542422083,0,0,0,0,0,0,0,0,0,0
5178.181413060452,0,12396.791707741033,0,0,0,0,0,0,0,0,0,0
2109.630816137888,0,536.7507395750904,0,0,0,0,0,0,0,0,0,0
4070.1889624876353,0,6285.914632350041,0,0,0,0,0,0,0,0,0,0
2109.630823695236,0,600.5111196680399,0,0,0,0,0,0,0,0,0,0
4405.525601196795,0,7252.592101419718,0,0,0,0,0,0,0,0,0,0
6177.998181154273,0,4796.273379537095,0,0,0,0,0,0,0,0,0,0
7730.188264700294,0,15007.405391820985,0,0,0,0,0,0,0,0,0,0
8066.157934189097,0,30399.062758125863,0,0,0,0,0,0,0,0,0,0
9269.308179167007,0,31495.517382921043,0,0,0,0,0,0,0,0,0,0
10032.049411124473,0,30380.59719650518,0,0,0,0,0,0,0,0,0,0
11800.56443685382,0,28917.594812228854,0,0,0,0,0,0,0,0,0,0
12355.869507930032,0,26428.916659655286,0,0,0,0,0,0,0,0,0,0
11382.990711648215,0,24229.813106395643,0,0,0,0,0,0,0,0,0,0
11534.290956221492,0,22038.64290974094,0,0,0,0,0,0,0,0,0,0
10801.904336951735,0,22447.792944601337,0,0,0,0,0,0,0,0,0,0
10469.790909396641,0,24458.05535309558,0,0,0,0,0,0,0,0,0,0
11366.59168610473,0,24510.378873458,0,0,0,0,0,0,0,0,0,0
11747.733215596658,0,24331.30374131796,0,0,0,0,0,0,0,0,0,0
10636.758145212105,0,22420.915594164682,0,0,0,0,0,0,0,0,0,0
10294.703165849323,0,21444.113020902314,0,0,0,0,0,0,0,0,0,0
10334.935170502227,0,20706.919977660436,0,0,0,0,0,0,0,0,0,0
9709.577513630558,0,23073.66518779721,0,0,0,0,0,0,0,0,0,0
6701.007516245888,0,22235.74003049397,0,0,0,0,0,0,0,0,0,0
4330.0343605123535,0,23064.025540522223,0,0,0,0,0,0,0,0,0,0
4352.973783792955,0,9459.775213538383,0,0,0,0,0,0,0,0,0,0
2013.435602694088,0,570.49916777151,0,0,0,0,0,0,0,0,0,0
2207.352368752376,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
3671.036764121029,0,1798.8542062221943,0,0,0,0,0,0,0,0,0,0
2575.9884834531454,0,1121.409729211105,0,0,0,0,0,0,0,0,0,0
6566.830966686635,0,9014.91425021229,0,0,0,0,0,0,0,0,0,0
7456.432845098668,0,10398.13319085679,0,0,0,0,0,0,0,0,0,0
6260.666915643889,0,22627.59241780952,0,0,0,0,0,0,0,0,0,0
7185.36535159291,0,23588.320127957923,0,0,0,0,0,0,0,0,0,0
8866.21689983985,0,23908.62939790579,0,0,0,0,0,0,0,0,0,0
10308.596286925986,0,21605.069153817607,0,0,0,0,0,0,0,0,0,0
10474.15578175808,0,20244.141258025094,0,0,0,0,0,0,0,0,0,0
9620.384878469378,0,18347.32803782496,0,0,0,0,0,0,0,0,0,0
9503.320570339718,0,15539.983275649563,0,0,0,0,0,0,0,0,0,0
9423.38905199175,0,15386.476070031013,0,0,0,0,0,0,0,0,0,0
9278.738171240238,0,16109.782508835746,0,0,0,0,0,0,0,0,0,0
9791.596187713176,0,15960.37674381634,0,0,0,0,0,0,0,0,0,0
11137.000661701535,0,16427.559916790004,0,0,0,0,0,0,0,0,0,0
10625.00069072697,0,14939.999738622073,0,0,0,0,0,0,0,0,0,0
10434.527810153706,0,14670.331182961556,0,0,0,0,0,0,0,0,0,0
10009.384580444374,0,14182.869965078438,0,0,0,0,0,0,0,0,0,0
9857.138231779276,0,13784.296796473658,0,0,0,0,0,0,0,0,0,0
7122.511592816421,0,13723.122721983824,0,0,0,0,0,0,0,0,0,0
4979.745131921793,0,14547.862404507565,0,0,0,0,0,0,0,0,0,0
2907.7584034789766,0,6923.612434816901,0,0,0,0,0,0,0,0,0,0
2013.4355733221323,0,450.4388735655462,0,0,0,0,0,0,0,0,0,0
2201.011791674831,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2013.4355189177224,0,633.5432630154174,0,0,0,0,0,0,0,0,0,0
5122.663354609128,0,7484.886396249081,0,0,0,0,0,0,0,0,0,0
4030.9866208926874,0,2532.545083178212,0,0,0,0,0,0,0,0,0,0
9177.26030930682,0,13243.51674359368,0,0,0,0,0,0,0,0,0,0
6170.306205027664,0,11690.153110261412,0,0,0,0,0,0,0,0,0,0
7290.286327786869,0,13430.152300718262,0,0,0,0,0,0,0,0,0,0
7349.195646473395,0,16391.64935575972,0,0,0,0,0,0,0,0,0,0
9948.062360394364,0,17159.830864464067,0,0,0,0,0,0,0,0,0,0
10740.118827329394,0,16516.40169006463,0,0,0,0,0,0,0,0,0,0
9731.319340677945,0,14741.071814041052,0,0,0,0,0,0,0,0,0,0
9782.692845876918,0,14898.857624111573,0,0,0,0,0,0,0,0,0,0
9001.682784338303,0,14642.363073869114,0,0,0,0,0,0,0,0,0,0
8837.933239061822,0,15587.470979477166,0,0,0,0,0,0,0,0,0,0
9265.949494297043,0,15887.915630339407,0,0,0,0,0,0,0,0,0,0
10558.787000297918,0,16115.88224659952,0,0,0,0,0,0,0,0,0,0
9535.938801945258,0,15392.856248557124,0,0,0,0,0,0,0,0,0,0
9031.433634859799,0,14807.376995649629,0,0,0,0,0,0,0,0,0,0
9137.618850595465,0,13780.55711857874,0,0,0,0,0,0,0,0,0,0
8514.569843328598,0,15683.324563593298,0,0,0,0,0,0,0,0,0,0
6049.816087495736,0,16105.567071050864,0,0,0,0,0,0,0,0,0,0
4085.1729497199653,0,15580.23737343727,0,0,0,0,0,0,0,0,0,0
2792.567152116555,0,6688.682774846406,0,0,0,0,0,0,0,0,0,0
2109.6307931440133,0,422.09084719636866,0,0,0,0,0,0,0,0,0,0
2297.2069454787475,0,633.136270794553,0,0,0,0,0,0,0,0,0,0
2109.630632474704,0,633.5333730086716,0,0,0,0,0,0,0,0,0,0
2803.474550273284,0,1055.2271179909214,0,0,0,0,0,0,0,0,0,0
5273.9517497366005,0,3986.121096448353,0,0,0,0,0,0,0,0,0,0
5607.8071867150875,0,8666.925117090273,0,0,0,0,0,0,0,0,0,0
8138.282350981141,0,17339.468319126372,0,0,0,0,0,0,0,0,0,0
9222.462331516263,0,18121.939318670793,0,0,0,0,0,0,0,0,0,0
9995.324392319624,0,16314.698495763876,0,0,0,0,0,0,0,0,0,0
12375.334677852139,0,16858.090094436033,0,0,0,0,0,0,0,0,0,0
13084.122521110965,0,15042.50569341996,0,0,0,0,0,0,0,0,0,0
12142.342977032129,0,13985.131437223443,0,0,0,0,0,0,0,0,0,0
12486.05753060885,0,12722.242392874461,0,0,0,0,0,0,0,0,0,0
11913.474122586098,0,13112.079407537154,0,0,0,0,0,0,0,0,0,0
11602.126491499348,0,14575.184087096626,0,0,0,0,0,0,0,0,0,0
12351.967103981975,0,15323.075789508397,0,0,0,0,0,0,0,0,0,0
11732.806306914988,0,16437.171704336426,0,0,0,0,0,0,0,0,0,0
11355.202169882046,0,16405.788095849595,0,0,0,0,0,0,0,0,0,0
10281.048451296647,0,15908.361382307528,0,0,0,0,0,0,0,0,0,0
11565.849109523122,0,16201.699990479185,0,0,0,0,0,0,0,0,0,0
9698.788015990593,0,16594.640089091197,0,0,0,0,0,0,0,0,0,0
